luminosity,N,P,K,ph,EC,humidity,temperature,score,soil_quality
765.5,176.8,65.2,150.4,6.88,1.23,66.27,21.61,76.23,Healthy
590.9,21.5,62.2,167.7,6.53,0.93,66.29,29.18,69.55,Healthy
448.9,88.1,28.4,61.7,5.0,0.65,52.98,30.99,50.41,Moderate
150.9,16.6,16.2,41.8,7.52,3.95,32.09,39.49,31.16,Poor
848.6,117.7,55.5,156.4,6.53,1.53,73.04,19.92,73.21,Healthy
378.1,9.3,13.9,11.9,4.73,0.57,13.01,25.71,34.11,Poor
302.7,89.8,29.7,92.5,6.59,1.08,30.89,22.44,62.06,Moderate
463.1,23.9,3.2,24.5,4.92,0.22,24.69,29.48,36.23,Poor
78.4,23.5,6.8,34.7,4.46,0.41,39.0,10.76,30.66,Poor
305.1,5.9,7.9,24.6,3.93,0.54,30.55,25.25,31.36,Poor
80.5,33.6,9.4,58.8,4.58,0.37,19.14,34.62,29.49,Poor
654.5,66.9,48.0,74.2,5.07,1.1,58.86,30.89,56.57,Moderate
636.2,54.3,48.6,184.8,6.78,1.26,65.79,20.69,70.52,Healthy
833.4,143.8,72.4,163.8,6.48,1.97,76.47,20.32,73.38,Healthy
675.2,161.3,51.2,182.0,6.59,1.68,77.65,15.2,69.97,Healthy
119.7,77.0,12.2,83.7,4.79,0.32,90.36,15.88,38.01,Poor
667.9,143.4,69.6,168.4,6.71,1.84,78.1,19.9,70.46,Healthy
182.6,30.7,12.9,74.0,7.99,3.47,48.3,19.69,38.85,Poor
249.5,42.0,34.5,83.8,7.75,2.1,63.05,25.17,52.83,Moderate
449.8,184.8,40.6,219.6,6.93,1.58,69.85,26.1,72.46,Healthy
538.5,111.5,26.1,71.7,5.5,0.72,48.82,17.06,55.89,Moderate
317.0,18.7,11.8,46.9,4.97,0.44,16.79,22.58,37.76,Poor
89.4,12.8,14.3,33.6,4.11,0.26,14.26,29.46,24.9,Poor
381.1,56.2,73.1,115.4,6.36,1.04,76.28,28.83,65.92,Healthy
394.3,17.4,9.1,60.4,4.35,0.12,12.39,16.61,27.82,Poor
357.7,50.0,31.5,81.5,7.55,2.24,57.92,22.96,55.1,Moderate
467.2,111.4,48.3,67.6,6.01,1.14,45.52,21.96,64.59,Moderate
750.3,22.4,52.8,105.0,6.34,0.8,54.78,20.8,67.44,Healthy
463.8,194.8,57.5,179.4,7.07,1.66,53.47,27.04,71.65,Healthy
799.5,100.4,25.8,85.1,6.71,0.89,33.67,22.58,64.22,Moderate
219.7,19.9,11.2,25.8,3.96,0.19,25.65,19.74,27.65,Poor
287.3,40.9,2.4,12.9,4.69,0.55,38.22,16.4,36.87,Poor
639.1,157.7,81.1,194.8,6.97,1.32,68.88,23.55,76.34,Healthy
405.1,121.1,65.4,107.1,6.99,0.82,38.08,31.41,61.48,Moderate
269.3,32.3,12.4,87.6,5.51,3.68,43.56,38.42,37.49,Poor
312.0,123.4,54.2,77.0,4.81,0.4,63.42,24.78,54.54,Moderate
615.5,33.7,28.9,121.7,6.21,1.31,70.13,21.48,65.04,Healthy
743.7,87.2,34.1,76.0,8.31,1.65,68.98,28.93,51.41,Moderate
264.8,12.6,15.3,13.7,4.76,0.34,20.09,14.2,30.82,Poor
498.3,135.4,88.4,166.9,6.65,1.21,68.74,14.43,72.95,Healthy
573.3,79.9,14.8,125.7,8.11,2.15,51.69,31.62,48.87,Moderate
170.3,8.2,14.5,55.7,4.83,0.54,13.81,26.18,34.91,Poor
847.4,88.2,51.5,102.6,6.56,1.13,34.62,35.26,64.22,Moderate
139.3,16.5,5.3,66.0,4.69,0.47,32.54,31.93,34.97,Poor
984.4,89.8,47.6,125.9,6.05,1.98,58.48,23.24,70.2,Healthy
632.9,65.0,57.6,86.3,7.61,0.63,24.51,27.84,51.59,Moderate
802.2,136.7,48.4,184.1,6.52,1.5,60.38,19.04,76.95,Healthy
489.5,61.9,43.9,69.5,5.04,0.48,50.05,22.7,52.63,Moderate
732.9,151.2,80.3,198.9,6.78,1.54,64.8,26.29,77.66,Healthy
829.3,48.3,30.1,131.8,6.71,0.74,66.27,23.9,68.9,Healthy
392.9,18.0,5.1,59.0,4.86,0.35,26.21,31.93,35.97,Poor
397.0,22.4,3.7,20.6,4.55,0.34,29.74,25.16,36.14,Poor
361.2,33.1,3.9,70.5,5.29,0.56,20.15,13.12,38.46,Poor
657.7,140.8,40.9,197.5,6.55,1.14,70.11,23.3,76.48,Healthy
543.5,146.8,52.2,214.4,7.11,0.95,64.95,22.18,72.36,Healthy
234.9,37.5,7.3,15.4,4.63,0.46,21.98,22.75,35.07,Poor
144.9,20.7,17.5,11.2,4.15,0.54,35.72,8.55,26.91,Poor
178.9,17.7,4.0,40.9,4.8,0.29,13.09,15.89,29.85,Poor
259.2,44.1,16.4,86.0,8.48,2.58,51.93,13.12,37.55,Poor
118.8,30.0,19.1,54.9,5.1,0.39,85.43,16.45,39.98,Poor
517.2,133.6,41.8,157.1,7.31,0.97,35.51,29.19,60.98,Moderate
540.8,65.4,52.6,70.6,5.61,0.93,43.34,21.01,58.17,Moderate
473.5,79.2,38.7,98.2,6.59,0.92,39.25,25.91,64.78,Moderate
392.2,7.3,7.7,25.9,4.44,0.34,36.41,20.47,35.42,Poor
181.8,17.9,9.6,25.4,8.04,3.63,29.71,39.84,25.37,Poor
651.5,68.0,27.2,93.1,7.67,1.13,66.63,23.73,60.01,Moderate
641.5,85.4,39.8,79.7,7.05,0.73,41.16,19.45,60.01,Moderate
447.4,26.8,12.4,19.8,4.03,0.27,34.38,8.58,26.67,Poor
720.3,169.2,80.7,165.2,6.45,1.35,67.86,19.7,78.33,Healthy
469.0,11.2,14.6,50.3,3.89,0.12,24.52,17.33,28.29,Poor
556.7,180.8,56.1,159.7,6.2,1.64,61.11,17.29,72.9,Healthy
371.9,80.5,50.9,92.3,7.93,1.12,43.83,28.58,53.66,Moderate
571.3,41.4,45.4,137.4,6.55,1.24,64.32,18.86,69.3,Healthy
305.6,111.5,45.3,66.3,5.24,0.42,42.68,31.31,50.39,Moderate
846.4,96.4,33.1,140.5,6.65,1.44,20.52,31.99,61.23,Moderate
635.5,46.3,63.0,85.3,6.5,0.93,51.12,19.69,68.28,Healthy
587.1,23.3,49.9,149.5,6.8,1.2,71.38,27.19,66.56,Healthy
796.7,160.2,46.2,195.2,6.72,1.84,59.83,25.9,76.53,Healthy
659.8,100.0,62.6,149.6,6.08,1.41,57.29,21.09,71.56,Healthy
500.9,67.4,16.0,124.1,8.02,2.09,60.1,20.88,53.05,Moderate
850.4,129.6,64.0,244.1,7.07,1.66,63.59,26.07,75.22,Healthy
129.0,31.3,13.9,54.8,4.3,0.22,11.47,27.86,28.24,Poor
844.6,75.6,49.0,120.8,6.7,0.88,29.67,32.2,62.14,Moderate
462.8,47.6,40.5,67.6,7.83,1.75,38.44,16.54,47.61,Moderate
319.1,37.0,14.6,54.4,7.87,2.87,25.81,26.07,38.63,Poor
398.9,30.7,11.8,37.7,3.73,0.29,27.34,34.02,27.79,Poor
372.2,79.3,25.8,108.8,7.19,1.26,39.68,27.7,58.38,Moderate
236.3,13.2,7.0,61.0,5.11,0.3,28.0,33.96,36.38,Poor
340.2,102.0,16.2,149.7,8.19,1.63,49.71,28.6,51.52,Moderate
530.3,50.2,11.2,37.7,7.6,3.07,32.17,15.83,39.98,Poor
603.0,32.6,58.2,156.9,6.54,0.65,62.02,28.33,69.69,Healthy
440.4,133.5,58.1,135.2,7.32,0.71,37.3,29.73,59.94,Moderate
531.8,43.2,25.6,112.6,7.56,1.16,57.71,18.77,58.43,Moderate
569.0,55.2,35.5,97.0,8.02,1.98,45.3,28.05,49.96,Moderate
259.3,31.7,17.7,47.6,3.91,0.52,37.09,15.5,31.64,Poor
557.9,68.3,45.5,135.4,5.62,0.84,61.36,28.93,62.53,Moderate
447.9,112.1,49.4,104.1,5.61,0.83,48.97,24.16,62.75,Moderate
170.9,23.2,6.7,26.2,4.97,0.36,33.27,28.56,38.06,Poor
867.0,114.1,54.8,234.5,6.74,1.6,47.46,29.23,73.17,Healthy
416.9,68.5,36.0,104.9,4.97,0.45,61.61,27.79,53.11,Moderate
586.9,95.1,25.0,102.5,8.01,1.79,60.65,20.92,55.91,Moderate
633.1,43.5,21.5,129.8,7.73,1.32,68.03,19.95,56.77,Moderate
416.2,47.1,28.1,83.5,8.08,0.97,65.27,23.18,53.1,Moderate
665.1,22.7,37.2,128.8,6.68,1.35,57.48,28.84,67.25,Healthy
604.2,118.2,43.0,152.4,5.83,1.07,71.46,21.84,67.04,Healthy
63.2,8.9,18.6,50.9,3.92,0.39,26.1,28.48,28.3,Poor
262.7,82.0,29.2,132.2,7.93,1.22,69.39,29.43,54.23,Moderate
279.9,7.4,19.1,63.1,3.81,0.31,34.38,22.63,33.28,Poor
399.8,33.3,4.6,66.5,4.9,0.47,23.37,26.46,39.67,Poor
227.1,19.4,7.9,18.7,4.39,0.43,31.21,15.48,30.89,Poor
664.9,134.3,49.4,207.6,6.92,1.8,80.03,24.77,69.36,Healthy
515.9,109.9,39.6,86.2,5.1,0.83,52.34,17.13,54.92,Moderate
853.3,39.5,53.6,158.9,7.08,1.3,76.54,28.23,65.0,Healthy
453.7,103.0,46.6,90.2,7.48,1.18,59.67,23.23,64.62,Moderate
155.2,16.9,9.9,44.0,3.97,0.12,26.85,29.61,26.96,Poor
301.5,11.7,6.7,60.8,3.94,0.55,21.68,11.21,25.08,Poor
555.0,142.6,88.0,182.3,6.82,0.98,71.18,14.29,71.13,Healthy
218.0,32.3,5.4,45.5,4.51,0.53,24.76,15.17,31.85,Poor
535.1,156.7,47.9,179.9,7.13,0.9,67.07,23.44,70.99,Healthy
489.0,29.6,62.4,160.4,6.31,0.8,66.72,25.41,68.77,Healthy
694.0,52.8,63.4,114.0,6.29,0.92,72.69,23.0,68.72,Healthy
531.8,88.3,25.5,122.2,7.93,1.57,41.56,29.9,51.9,Moderate
582.2,192.7,61.0,219.9,6.2,1.56,52.15,25.68,77.06,Healthy
302.9,14.9,11.9,29.1,4.21,0.32,24.03,36.24,26.3,Poor
489.0,9.2,4.1,16.9,4.98,0.15,10.86,26.71,33.84,Poor
731.3,118.6,56.8,218.6,6.29,1.77,79.35,21.36,71.26,Healthy
532.8,93.9,54.0,95.9,5.09,0.48,44.06,15.31,51.35,Moderate
321.4,16.3,4.8,63.3,3.8,0.41,10.51,10.96,22.0,Poor
609.6,101.8,59.3,140.8,5.65,1.08,47.29,15.65,62.34,Moderate
582.4,61.6,56.7,118.1,5.81,0.67,46.39,13.5,58.01,Moderate
474.5,31.1,6.7,51.3,4.97,0.46,34.83,12.4,38.65,Poor
522.9,53.0,46.0,92.1,8.08,1.25,51.5,22.33,55.17,Moderate
311.1,135.1,37.5,152.0,7.18,0.53,38.49,24.19,61.69,Moderate
66.8,16.2,10.4,65.7,4.72,0.21,29.7,21.82,36.13,Poor
779.2,47.2,83.3,166.1,6.24,1.21,60.73,29.26,73.68,Healthy
436.9,28.5,6.3,45.7,3.87,0.26,11.31,18.16,25.86,Poor
474.1,8.0,12.8,47.0,4.2,0.1,24.66,35.26,27.46,Poor
130.9,10.0,4.0,26.0,5.01,0.15,23.2,33.06,31.96,Poor
396.0,44.1,22.9,135.4,7.49,1.43,56.56,14.53,55.68,Moderate
295.1,89.4,60.7,118.5,6.97,1.27,21.86,34.59,55.43,Moderate
526.3,182.5,63.4,196.3,7.13,0.94,55.51,17.98,71.85,Healthy
401.7,75.4,48.6,112.0,7.46,0.53,44.34,29.31,55.68,Moderate
318.8,61.4,33.8,115.4,6.91,1.14,27.56,28.97,57.0,Moderate
379.8,31.3,17.9,54.1,4.05,0.38,32.9,31.13,32.19,Poor
86.5,13.0,15.6,38.7,4.05,0.47,33.74,7.86,25.01,Poor
91.4,20.0,4.9,25.1,4.95,0.49,29.27,22.46,38.06,Poor
716.0,97.4,34.2,101.2,4.82,0.73,48.02,13.83,50.34,Moderate
820.6,34.8,61.9,185.9,6.41,1.12,72.79,27.45,71.74,Healthy
345.8,36.1,16.5,62.2,4.71,0.45,16.65,17.88,35.01,Poor
371.6,80.3,25.2,86.6,8.13,2.29,50.35,22.93,49.07,Moderate
734.4,167.9,49.0,178.3,7.08,1.56,63.83,25.39,73.4,Healthy
572.3,61.1,36.6,129.7,7.44,1.24,48.05,19.96,60.13,Moderate
750.9,131.7,46.3,228.0,6.54,1.31,52.74,15.69,75.03,Healthy
620.4,49.1,52.9,108.9,7.67,2.0,56.41,17.79,56.31,Moderate
460.7,95.2,22.4,92.3,8.1,2.21,51.76,16.69,48.22,Moderate
459.3,23.2,14.5,13.0,4.69,0.47,37.83,31.1,37.95,Poor
221.9,115.4,39.9,99.0,4.89,0.91,40.57,27.54,50.88,Moderate
411.1,52.2,38.3,93.7,7.41,0.84,36.66,32.78,51.57,Moderate
321.5,11.5,4.6,47.7,4.77,0.46,35.7,31.42,36.98,Poor
328.5,13.1,19.3,28.7,4.46,0.37,11.77,8.86,24.97,Poor
458.9,57.3,72.6,152.3,6.48,0.83,65.21,30.43,69.78,Healthy
396.6,75.4,24.3,122.3,7.78,1.79,50.05,26.16,54.64,Moderate
230.8,15.0,19.5,60.9,4.15,0.58,12.32,22.14,30.11,Poor
301.1,38.7,16.0,55.6,3.93,0.17,26.2,15.98,28.58,Poor
512.9,177.3,88.1,253.3,6.78,0.84,62.64,20.04,79.32,Healthy
521.2,170.2,56.8,217.1,7.27,1.28,49.2,16.34,68.7,Healthy
201.1,13.6,3.0,32.6,4.53,0.18,37.99,26.42,35.36,Poor
513.9,25.1,6.5,29.1,4.06,0.13,21.71,19.03,28.61,Poor
667.3,61.4,19.3,117.3,8.17,1.33,54.59,26.73,54.54,Moderate
516.6,91.8,51.8,108.0,8.6,1.82,46.07,16.46,46.76,Moderate
727.0,79.4,57.7,100.6,5.2,0.64,50.71,13.66,54.85,Moderate
310.8,9.9,12.1,24.9,4.56,0.5,15.19,24.03,33.55,Poor
81.6,39.0,2.7,25.7,4.5,0.13,40.24,19.88,34.66,Poor
308.8,8.0,3.9,53.6,4.75,0.15,34.46,18.06,35.89,Poor
395.6,130.6,42.4,199.2,6.04,1.16,58.23,20.53,71.6,Healthy
632.5,176.0,66.4,171.6,7.12,0.86,75.28,23.72,71.6,Healthy
630.2,37.1,61.3,134.2,6.11,0.86,56.03,28.76,66.61,Healthy
485.3,35.9,13.2,12.7,4.39,0.26,12.38,18.21,29.6,Poor
311.6,95.1,48.2,141.0,7.88,1.62,53.15,22.87,58.29,Moderate
708.6,47.4,20.7,99.1,7.87,1.3,54.28,21.6,56.56,Moderate
566.3,181.5,67.3,165.6,6.84,1.39,49.91,25.17,75.15,Healthy
278.3,74.3,14.7,115.1,8.12,1.59,42.62,21.5,48.74,Moderate
813.6,129.6,52.8,272.8,6.46,1.65,70.15,27.78,77.44,Healthy
217.9,21.8,15.8,15.7,4.5,0.6,12.19,13.02,27.29,Poor
560.8,89.1,40.4,144.7,7.4,1.33,66.33,29.86,62.49,Moderate
694.3,87.4,38.2,67.4,5.13,1.08,33.0,22.21,53.47,Moderate
492.7,28.8,70.9,102.8,6.27,1.29,73.49,21.92,66.39,Healthy
414.8,27.0,8.8,48.7,5.72,3.15,28.69,11.8,38.14,Poor
739.4,63.8,33.1,91.4,6.46,0.53,25.29,24.11,61.66,Moderate
811.9,207.7,49.7,194.8,6.26,1.57,62.62,19.83,78.14,Healthy
88.6,6.3,10.5,32.7,4.8,0.48,23.95,31.1,32.8,Poor
696.9,116.2,40.5,96.2,7.59,0.89,31.6,26.4,56.93,Moderate
452.0,85.3,50.7,120.8,7.16,0.82,27.34,21.82,58.1,Moderate
163.2,39.6,17.2,44.2,4.34,0.33,16.0,35.3,27.02,Poor
389.3,54.4,43.4,126.3,8.0,1.21,50.43,21.21,55.36,Moderate
369.4,89.3,41.4,112.9,7.51,1.78,54.49,23.39,60.19,Moderate
555.5,99.1,32.8,100.0,6.46,1.13,29.37,30.39,62.58,Moderate
859.3,137.7,48.0,166.9,5.82,0.83,74.1,22.42,69.02,Healthy
631.0,131.2,67.7,199.0,6.41,1.85,87.67,17.91,68.34,Healthy
221.2,85.0,57.0,68.7,4.94,1.2,51.15,26.57,54.39,Moderate
481.2,22.7,18.7,49.8,4.49,0.38,13.04,31.31,31.43,Poor
416.2,5.6,3.7,59.3,3.77,0.32,22.47,16.19,26.98,Poor
548.0,86.7,26.8,123.3,6.84,1.07,20.07,19.83,58.3,Moderate
483.5,23.7,15.7,60.8,4.59,0.58,37.21,11.8,36.77,Poor
608.4,95.9,49.2,109.8,5.97,1.05,46.62,30.32,63.83,Moderate
541.2,93.6,34.9,109.8,5.24,0.66,44.6,15.11,52.56,Moderate
379.9,76.3,25.2,81.8,7.34,1.9,55.44,15.64,55.03,Moderate
308.6,34.0,14.4,15.3,4.19,0.13,24.35,23.17,31.49,Poor
464.0,108.6,36.3,100.3,4.88,0.55,39.32,19.07,49.5,Moderate
87.8,13.6,13.7,41.8,4.2,0.5,22.66,8.59,24.14,Poor
668.8,63.2,79.9,170.1,6.43,1.32,66.78,21.0,74.38,Healthy
808.1,95.3,56.0,161.1,5.93,0.89,59.33,18.34,69.71,Healthy
91.3,28.2,21.4,54.8,4.94,0.35,14.3,17.19,33.81,Poor
499.0,94.7,19.8,86.8,7.96,1.86,65.7,23.62,54.65,Moderate
347.4,86.0,43.3,65.4,8.02,2.25,70.18,31.64,47.59,Moderate
614.1,89.3,64.7,169.7,6.7,1.09,56.54,21.22,73.83,Healthy
830.5,81.2,29.3,90.1,7.23,0.97,27.93,28.12,57.09,Moderate
291.0,92.2,33.8,87.9,5.12,1.14,39.28,26.15,52.85,Moderate
443.1,9.5,4.9,11.5,4.19,0.27,14.61,33.5,24.59,Poor
758.5,97.8,41.5,116.0,7.54,1.11,56.02,33.2,61.2,Moderate
756.2,72.2,51.1,87.2,6.85,1.5,26.88,19.26,60.19,Moderate
712.0,93.2,51.1,69.6,4.86,0.72,47.9,22.55,54.76,Moderate
308.4,7.5,6.0,44.4,3.99,0.3,38.43,14.86,29.12,Poor
909.7,117.0,46.3,141.0,6.67,1.56,66.31,22.48,73.91,Healthy
557.7,81.5,67.3,154.0,6.05,1.77,71.22,22.65,67.57,Healthy
462.1,109.2,51.6,86.0,5.1,0.74,59.54,29.16,57.57,Moderate
419.2,28.3,17.6,56.2,3.73,0.2,15.49,14.17,25.74,Poor
701.6,44.9,36.2,106.2,8.19,1.75,61.72,19.03,52.86,Moderate
505.1,22.0,13.1,31.5,4.5,0.49,25.57,36.04,31.81,Poor
373.5,61.7,34.1,89.2,5.55,0.56,43.51,31.26,52.18,Moderate
81.9,26.5,7.3,9.8,4.54,0.15,32.13,15.64,30.38,Poor
890.8,193.0,44.3,141.5,6.09,1.59,73.61,25.52,72.93,Healthy
544.8,96.3,36.0,161.0,7.28,1.23,23.97,32.45,56.01,Moderate
849.1,58.3,47.2,101.9,7.12,1.41,42.23,32.98,60.06,Moderate
647.5,118.6,30.5,137.5,6.33,0.85,24.78,25.62,64.04,Moderate
702.4,152.0,69.1,151.4,6.98,1.63,64.59,18.77,71.62,Healthy
688.6,126.8,60.5,198.4,6.29,1.65,66.72,24.64,75.39,Healthy
538.7,138.1,71.4,124.1,6.2,1.5,64.83,22.29,72.93,Healthy
107.8,38.1,11.3,63.1,4.79,0.36,16.87,31.37,32.97,Poor
171.1,13.8,18.2,11.9,4.76,0.33,35.19,29.24,36.17,Poor
688.1,181.5,69.3,156.1,7.02,1.21,77.4,22.11,72.82,Healthy
888.9,129.9,62.0,182.7,6.92,1.69,61.27,24.26,75.93,Healthy
351.0,30.3,8.5,20.5,4.01,0.11,13.55,15.88,23.61,Poor
169.4,13.7,8.3,22.9,4.3,0.59,41.24,25.59,36.01,Poor
1011.6,141.2,71.5,150.7,6.63,1.11,58.5,17.98,78.17,Healthy
610.1,76.3,36.8,122.8,7.75,2.09,66.77,20.33,56.11,Moderate
314.6,117.7,69.2,128.8,7.03,1.18,26.2,20.77,61.97,Moderate
668.1,56.5,31.5,115.2,6.96,1.34,42.27,24.65,63.79,Moderate
626.1,91.0,34.2,99.7,7.98,1.17,43.28,22.47,55.95,Moderate
553.2,45.4,64.0,131.6,6.64,1.2,58.02,31.67,69.2,Healthy
93.4,29.3,14.7,56.3,4.22,0.42,20.82,34.25,27.3,Poor
501.4,77.8,18.0,128.7,7.97,1.16,54.94,24.46,57.72,Moderate
400.1,72.2,47.7,110.5,7.99,1.24,61.44,15.26,55.04,Moderate
453.1,16.6,11.4,61.6,3.9,0.47,29.19,36.67,28.2,Poor
473.4,38.0,53.9,147.7,6.23,0.88,61.1,26.61,68.39,Healthy
507.5,17.8,28.4,66.8,7.85,2.98,38.89,35.06,39.03,Poor
577.7,138.6,72.4,145.2,6.55,1.51,71.02,16.84,72.04,Healthy
506.0,95.8,40.2,110.0,7.75,1.39,51.3,25.42,59.49,Moderate
595.1,101.3,36.1,121.8,6.36,1.59,74.84,18.69,66.04,Healthy
449.2,54.4,81.2,145.8,6.36,0.99,67.08,19.32,69.97,Healthy
742.9,160.2,45.5,247.6,6.51,1.12,57.32,25.41,81.59,Healthy
498.9,9.2,12.9,45.4,4.89,0.24,16.73,17.3,34.55,Poor
927.0,100.0,42.0,225.4,6.76,1.53,57.0,23.87,76.59,Healthy
321.7,111.2,52.8,100.5,6.31,0.9,41.31,33.42,62.15,Moderate
267.9,38.0,10.1,66.5,4.58,0.57,29.45,15.25,35.4,Poor
723.9,69.3,30.6,79.6,8.05,2.23,48.55,20.63,50.51,Moderate
350.1,107.6,29.4,131.1,6.9,0.54,38.19,29.77,59.25,Moderate
290.9,59.8,22.8,84.0,5.81,1.12,54.59,19.08,58.88,Moderate
671.2,80.7,41.8,80.7,7.76,1.15,63.95,18.86,58.91,Moderate
486.9,141.6,81.3,223.3,6.58,1.09,60.54,17.7,78.27,Healthy
352.9,28.8,13.9,48.7,4.72,0.5,37.87,30.01,39.54,Poor
814.5,146.1,74.6,200.3,6.19,2.02,78.86,19.31,70.91,Healthy
575.3,90.1,19.5,114.6,7.69,2.06,55.17,28.91,55.48,Moderate
538.3,20.3,26.1,79.2,5.7,3.65,31.7,40.32,37.5,Poor
595.8,40.9,30.6,153.1,6.22,1.15,65.44,20.12,67.18,Healthy
174.3,39.0,15.5,33.2,4.91,0.2,32.05,27.25,38.79,Poor
454.1,40.9,55.2,177.3,6.18,1.14,48.14,28.05,66.79,Healthy
104.0,15.1,18.1,33.2,5.14,0.45,24.81,32.4,36.29,Poor
58.6,31.7,10.9,62.1,4.12,0.55,30.42,15.42,29.84,Poor
761.3,114.9,35.3,180.5,6.81,1.62,78.05,18.52,67.17,Healthy
456.6,41.7,6.9,60.4,3.95,0.24,25.92,29.67,30.6,Poor
245.7,26.4,14.4,28.7,4.86,0.16,40.12,32.73,37.2,Poor
342.8,38.6,60.2,103.3,6.33,0.99,53.01,21.83,66.63,Healthy
121.6,10.7,8.0,61.0,5.73,3.17,24.38,38.63,33.65,Poor
715.1,44.0,43.8,134.3,7.52,1.92,66.63,30.76,57.57,Moderate
152.2,33.8,7.8,62.7,5.07,0.18,25.48,18.96,37.74,Poor
129.2,28.2,8.7,56.1,4.42,0.38,31.87,36.37,30.29,Poor
697.3,100.4,47.1,121.3,5.93,0.91,39.33,17.02,61.87,Moderate
269.8,14.5,6.4,24.6,4.68,0.47,30.13,17.05,34.26,Poor
564.9,68.8,45.5,126.6,7.83,1.83,62.29,22.76,58.82,Moderate
642.3,107.4,19.6,139.3,5.74,1.04,54.4,28.1,64.29,Moderate
532.8,105.6,71.6,146.4,6.56,2.01,71.41,24.07,71.53,Healthy
637.6,28.0,49.7,123.4,6.78,0.64,61.55,29.97,65.17,Healthy
496.1,51.5,40.1,110.4,7.81,1.63,38.04,16.63,50.0,Moderate
473.4,128.1,40.6,129.5,5.51,0.87,46.6,23.73,62.49,Moderate
829.0,164.9,51.7,188.2,6.58,1.29,68.1,22.72,78.94,Healthy
800.4,94.3,29.6,98.7,7.16,1.37,21.14,27.99,57.05,Moderate
126.9,6.2,20.0,44.7,4.72,0.53,26.93,24.38,37.57,Poor
473.6,7.4,4.2,25.5,4.77,0.51,16.56,12.29,30.59,Poor
410.7,128.9,39.0,91.1,7.52,1.38,25.77,23.37,55.87,Moderate
561.1,68.4,36.8,102.3,6.89,0.81,30.71,31.56,57.06,Moderate
359.3,66.1,30.5,159.6,7.21,0.56,37.22,23.81,58.36,Moderate
146.4,31.5,11.2,20.8,7.54,3.14,56.6,37.72,39.51,Poor
154.7,7.0,8.9,39.2,4.38,0.42,28.92,30.02,31.15,Poor
164.3,32.3,13.7,19.9,4.64,0.42,34.75,32.12,34.68,Poor
685.8,103.4,21.8,78.1,7.39,1.59,48.94,22.32,60.31,Moderate
74.5,29.2,9.2,65.2,5.12,0.48,36.25,8.11,36.23,Poor
761.3,109.6,49.1,127.1,6.16,1.3,58.63,22.42,73.04,Healthy
498.9,8.4,11.0,67.5,4.9,0.24,16.81,34.56,33.37,Poor
464.5,123.8,44.5,206.4,6.77,1.03,44.88,23.85,71.7,Healthy
628.0,185.1,89.0,204.7,6.2,1.05,46.79,20.56,77.24,Healthy
661.9,105.4,23.6,61.3,4.73,0.65,44.85,27.8,49.42,Moderate
59.7,40.3,16.4,48.2,4.09,0.21,37.06,38.98,27.04,Poor
251.6,88.4,31.0,143.1,7.66,1.75,62.86,28.8,57.05,Moderate
499.7,22.0,54.2,144.7,6.72,1.08,71.83,20.78,66.17,Healthy
244.1,117.0,56.5,121.3,4.95,1.01,46.29,12.3,51.41,Moderate
661.8,125.7,82.9,237.0,6.12,1.28,74.76,17.75,73.41,Healthy
157.6,36.6,18.5,67.0,4.17,0.59,35.9,24.03,37.43,Poor
570.1,74.5,23.7,121.1,8.21,1.24,74.6,26.59,52.77,Moderate
394.3,28.4,15.8,9.9,3.83,0.21,28.2,19.98,29.78,Poor
840.6,117.5,32.1,150.7,5.97,0.88,70.13,23.35,69.27,Healthy
804.8,44.2,64.5,182.4,6.59,0.9,82.17,21.09,69.24,Healthy
760.2,78.7,41.1,83.3,7.99,1.12,54.58,18.28,56.67,Moderate
589.0,38.6,44.3,120.2,6.64,0.62,74.3,24.3,65.62,Healthy
365.5,20.2,20.6,44.2,4.57,0.38,13.9,36.97,28.69,Poor
530.7,181.2,49.5,194.3,6.8,0.9,44.25,15.91,69.81,Healthy
620.6,82.7,38.0,138.4,8.21,2.03,50.04,14.93,49.9,Moderate
176.3,20.8,3.8,22.4,3.79,0.25,21.04,27.23,26.38,Poor
133.5,6.2,18.3,67.4,4.15,0.32,22.71,8.85,24.29,Poor
743.0,91.4,33.1,132.9,7.68,1.39,44.42,20.87,59.28,Moderate
484.9,41.1,43.3,88.4,7.61,1.18,54.61,13.95,55.07,Moderate
457.9,65.6,40.4,113.5,7.79,1.23,62.54,19.9,58.48,Moderate
451.0,11.1,2.8,48.4,4.32,0.27,21.0,24.1,32.98,Poor
401.3,9.5,18.1,19.8,4.16,0.49,11.78,36.56,24.0,Poor
555.8,142.2,78.3,161.7,6.85,1.05,50.81,16.26,71.18,Healthy
360.2,130.0,20.6,155.4,4.92,0.89,54.7,27.59,56.48,Moderate
410.7,31.6,14.3,28.1,4.37,0.38,19.8,31.26,30.89,Poor
830.0,127.8,82.0,174.2,6.37,1.42,58.28,16.66,76.71,Healthy
527.0,210.7,57.9,219.7,6.71,1.55,70.7,27.13,76.68,Healthy
555.5,85.2,66.8,203.1,6.86,0.85,68.06,19.54,70.25,Healthy
161.4,42.1,9.0,60.9,3.76,0.34,29.78,10.82,26.53,Poor
641.2,114.5,29.0,152.3,5.99,0.63,37.76,28.39,62.12,Moderate
230.0,102.8,22.5,63.5,5.31,0.64,36.0,26.63,49.93,Moderate
