luminosity,N,P,K,ph,EC,humidity,temperature,score,soil_quality
932.7,211.1,79.3,199.8,3.56,2.91,56.94,41.12,49.8,Moderate
352.0,27.0,88.7,48.0,3.89,3.08,22.47,5.89,24.22,Poor
426.9,129.3,96.9,201.4,5.43,2.19,58.15,13.64,63.23,Moderate
268.1,205.7,29.6,290.3,4.74,3.64,33.22,6.6,42.37,Moderate
96.0,64.0,53.8,228.7,8.81,1.69,28.77,44.99,34.99,Poor
99.5,34.2,121.4,245.1,8.37,2.49,87.56,21.5,49.54,Moderate
1141.5,34.5,42.3,140.2,6.78,2.8,63.74,29.25,64.5,Moderate
919.0,265.3,42.5,204.8,8.99,2.08,40.51,13.63,52.27,Moderate
351.6,206.1,118.6,219.4,6.93,1.91,35.38,42.78,65.41,Healthy
2.3,135.1,26.9,114.6,5.19,3.23,13.62,8.81,33.48,Poor
346.9,181.3,111.7,256.4,4.1,2.67,93.58,13.13,46.33,Moderate
62.8,68.0,38.3,179.6,4.7,1.47,41.39,11.06,44.46,Moderate
876.7,192.1,44.0,111.1,5.05,2.1,96.87,41.56,47.29,Moderate
509.1,140.5,14.4,151.2,3.53,0.11,26.34,33.11,36.67,Poor
507.3,233.6,19.8,49.1,8.54,2.18,54.67,13.08,48.05,Moderate
708.0,11.5,90.2,158.9,7.22,0.04,16.96,21.23,54.32,Moderate
441.7,75.0,107.1,175.7,6.49,0.05,36.07,42.36,60.42,Moderate
501.5,57.0,90.4,28.0,5.1,1.25,53.45,24.01,59.08,Moderate
1133.0,178.3,47.4,137.6,4.39,1.28,33.54,20.68,56.34,Moderate
191.9,171.3,102.4,118.8,6.4,2.6,11.72,29.39,59.24,Moderate
45.7,213.2,130.6,286.7,7.64,1.01,95.64,38.12,62.2,Moderate
972.1,239.8,133.9,39.2,4.28,1.94,92.36,12.61,51.9,Moderate
345.1,119.8,12.8,32.7,8.08,3.87,24.64,17.72,34.03,Poor
1062.6,62.4,11.7,195.7,6.64,1.67,7.85,9.07,54.32,Moderate
1090.6,226.4,126.5,77.6,3.86,3.15,91.79,20.98,49.72,Moderate
1187.2,214.7,17.1,212.1,4.4,1.72,82.99,36.83,53.17,Moderate
971.8,173.2,50.9,9.0,5.63,3.38,52.81,37.86,53.08,Moderate
199.8,91.7,113.3,53.0,8.24,2.79,46.21,42.49,41.26,Moderate
413.8,164.8,119.1,58.0,7.66,1.29,21.23,7.98,52.7,Moderate
565.9,157.1,38.5,190.1,8.74,0.06,97.4,22.45,45.6,Moderate
34.7,175.1,116.1,290.3,8.84,0.96,79.56,8.87,52.2,Moderate
1118.8,85.4,89.4,279.9,6.38,3.71,76.21,15.13,67.63,Healthy
1177.0,156.4,108.6,39.4,5.58,3.05,68.21,24.45,65.94,Healthy
865.9,213.5,101.1,64.2,8.92,2.39,54.04,20.13,54.94,Moderate
472.4,154.4,43.6,174.1,4.38,3.85,15.18,13.72,34.34,Poor
390.2,194.6,23.5,229.0,8.93,2.98,30.06,30.16,41.61,Moderate
506.4,92.3,91.9,93.7,5.2,3.73,12.01,17.84,41.1,Moderate
809.8,190.7,8.4,225.3,4.28,1.66,5.85,38.72,40.24,Moderate
1119.7,177.6,121.6,277.7,8.48,2.07,13.48,5.49,52.06,Moderate
521.7,36.4,49.4,102.4,3.75,0.07,31.69,39.47,31.24,Poor
707.9,56.5,55.0,126.3,5.51,2.4,40.21,15.4,52.89,Moderate
672.1,31.0,4.3,101.6,6.02,1.29,64.92,22.38,62.96,Moderate
390.8,17.4,26.2,114.9,8.09,3.35,39.15,18.18,38.66,Poor
775.1,53.2,123.2,3.5,4.0,3.86,28.27,27.88,34.89,Poor
479.7,154.4,73.8,40.9,9.43,2.87,33.29,41.85,32.79,Poor
173.1,237.0,58.8,43.3,4.58,1.82,8.97,26.34,44.21,Moderate
491.0,122.0,81.5,110.4,4.76,3.83,46.78,25.83,48.64,Moderate
762.7,241.6,23.9,60.2,8.43,0.67,16.77,11.07,43.47,Moderate
899.1,190.6,16.8,134.1,6.81,3.14,52.56,29.97,64.69,Moderate
1057.9,250.8,10.8,187.8,6.83,3.52,63.74,11.75,65.87,Healthy
1047.3,276.3,21.2,159.8,7.24,2.92,20.55,31.2,59.35,Moderate
198.8,45.4,138.0,115.9,5.3,3.97,24.64,33.75,43.27,Moderate
898.9,131.8,98.1,233.0,3.61,2.5,15.62,10.35,42.01,Moderate
549.4,71.3,110.6,261.6,5.22,2.46,56.95,29.73,63.55,Moderate
963.6,2.6,105.0,254.7,6.84,0.06,75.2,5.46,62.43,Moderate
853.3,123.2,35.0,56.7,6.71,2.35,89.16,22.09,61.0,Moderate
399.2,167.5,86.0,268.3,4.09,2.55,41.01,19.72,51.71,Moderate
592.1,97.4,53.5,12.8,9.12,1.83,10.59,36.81,29.84,Poor
741.3,110.2,121.5,107.0,4.74,1.51,97.76,29.3,53.58,Moderate
973.7,165.5,61.0,152.9,6.6,0.42,54.57,9.96,71.0,Healthy
833.0,87.7,115.5,250.2,4.13,0.09,83.64,13.42,49.85,Moderate
284.3,29.1,76.9,157.7,6.08,0.49,60.74,26.99,65.74,Healthy
192.7,189.0,127.9,219.5,3.74,0.91,72.78,14.28,54.94,Moderate
863.7,109.8,59.3,276.0,8.27,2.17,20.53,11.45,48.95,Moderate
766.8,204.0,126.7,18.0,4.82,3.45,94.4,8.79,44.16,Moderate
1081.5,268.5,76.4,259.7,5.43,0.59,44.56,9.57,70.34,Healthy
502.6,145.9,51.2,202.7,7.6,1.66,94.46,24.41,60.03,Moderate
280.6,153.0,8.7,39.8,9.05,1.22,24.72,26.74,38.51,Poor
582.8,164.6,128.3,192.3,7.11,2.98,35.54,21.97,67.18,Healthy
212.5,230.4,103.2,109.7,6.27,3.86,93.83,24.35,62.01,Moderate
170.1,175.3,4.3,49.2,8.35,1.7,62.12,15.54,47.74,Moderate
286.3,66.3,60.7,26.7,7.97,1.2,56.29,14.43,51.56,Moderate
45.9,134.1,55.8,160.3,7.64,2.49,5.0,19.54,44.85,Moderate
161.5,107.9,125.4,297.7,8.68,0.33,23.87,24.19,53.16,Moderate
36.0,210.7,128.0,110.2,9.23,2.62,77.5,15.02,45.9,Moderate
942.6,162.4,27.1,61.8,5.36,0.98,95.68,13.81,52.87,Moderate
1090.9,79.5,138.4,264.9,5.25,3.02,83.99,9.05,58.18,Moderate
1190.3,82.3,69.3,63.3,4.11,2.17,77.03,21.91,48.52,Moderate
1029.3,202.2,54.0,127.5,4.52,3.88,84.12,9.61,43.51,Moderate
30.9,36.8,118.3,228.0,7.83,1.57,54.69,10.56,56.92,Moderate
494.5,18.5,9.2,53.5,7.22,0.3,93.77,16.8,45.03,Moderate
1077.7,257.9,86.4,146.5,8.66,1.56,67.9,38.7,59.89,Moderate
854.7,248.8,5.4,30.8,8.51,2.17,69.29,42.54,45.08,Moderate
1005.1,224.2,101.7,189.6,6.61,1.95,21.37,34.68,71.53,Healthy
928.9,178.1,22.0,143.2,5.27,2.07,64.28,24.84,64.44,Moderate
250.0,113.2,30.8,51.0,5.15,1.9,11.91,8.94,36.97,Poor
246.6,121.8,6.0,198.9,6.82,1.97,49.67,14.73,61.1,Moderate
974.3,44.6,95.6,266.6,4.84,2.4,38.56,13.0,54.29,Moderate
439.3,0.0,44.9,172.5,7.52,0.09,35.55,41.26,44.32,Moderate
150.4,180.0,8.0,85.2,6.33,3.64,92.3,18.89,50.67,Moderate
726.4,77.7,48.2,79.4,4.6,1.91,34.63,38.69,41.56,Moderate
813.8,195.9,70.5,18.9,8.78,1.46,92.48,25.88,49.69,Moderate
507.5,165.0,91.6,96.5,6.17,2.65,18.4,11.58,55.56,Moderate
307.0,114.8,85.4,248.1,8.88,0.82,15.45,31.1,44.77,Moderate
1124.3,114.6,131.3,33.0,8.89,0.86,87.28,38.0,47.23,Moderate
443.4,86.3,32.4,298.9,5.17,0.77,33.56,30.27,56.15,Moderate
723.9,122.5,35.1,146.3,5.53,1.32,6.86,19.03,53.3,Moderate
40.3,268.4,63.9,212.8,8.48,3.68,73.78,36.82,46.62,Moderate
833.7,134.9,115.7,176.6,7.81,1.24,24.35,39.29,57.91,Moderate
1170.7,199.9,123.7,66.6,8.27,2.99,6.18,31.18,48.33,Moderate
614.5,230.1,137.8,25.6,5.54,2.37,23.19,5.63,53.87,Moderate
63.5,278.1,113.8,92.6,8.5,2.21,71.29,5.99,50.56,Moderate
913.5,0.0,90.3,292.3,4.96,0.66,38.44,15.03,57.09,Moderate
1124.4,186.4,43.8,76.7,8.43,3.88,67.65,10.16,45.71,Moderate
814.5,32.8,86.0,169.2,4.2,0.52,39.1,33.11,46.27,Moderate
1040.7,43.1,103.9,155.4,4.18,1.77,37.59,19.58,51.19,Moderate
391.1,100.2,10.4,104.2,7.36,1.14,14.27,36.1,46.53,Moderate
439.8,180.4,54.4,172.8,3.93,0.89,53.88,40.71,47.58,Moderate
486.9,204.1,36.7,220.2,4.02,0.77,40.37,7.48,45.77,Moderate
891.5,46.1,100.2,169.3,6.89,0.73,70.81,27.65,71.06,Healthy
566.8,122.8,74.1,192.5,3.9,0.28,75.22,35.66,45.82,Moderate
803.1,212.0,3.4,119.8,4.81,1.81,56.28,42.41,51.63,Moderate
952.8,187.2,86.9,250.0,3.82,1.74,8.81,13.54,47.45,Moderate
822.5,35.9,98.9,87.4,6.77,0.69,8.45,8.23,52.64,Moderate
1063.5,25.7,76.6,121.2,6.54,1.95,65.3,36.0,67.32,Healthy
637.0,247.6,68.8,149.2,6.63,3.08,76.03,6.75,63.95,Moderate
470.3,275.3,78.6,189.0,5.38,0.45,72.17,18.8,68.58,Healthy
856.2,191.3,76.2,57.0,6.16,0.14,11.29,9.19,55.22,Moderate
26.8,133.6,125.5,216.9,6.3,3.17,36.12,20.87,65.23,Healthy
960.4,56.3,23.6,248.7,3.64,3.21,84.59,12.6,37.38,Poor
327.0,177.0,7.6,81.7,7.66,2.67,20.13,23.9,47.33,Moderate
104.3,250.3,118.9,268.7,3.75,1.24,45.48,6.18,54.67,Moderate
209.6,93.1,35.2,293.0,4.55,3.19,9.17,35.89,34.64,Poor
153.1,11.8,26.7,67.4,4.0,3.92,11.65,40.18,14.31,Poor
178.2,242.2,72.4,114.9,5.57,0.81,80.97,35.88,60.09,Moderate
776.4,186.2,73.9,229.2,4.83,3.22,48.89,39.16,53.36,Moderate
838.9,202.2,120.9,161.8,9.34,1.65,62.67,28.73,61.58,Moderate
921.3,75.4,110.3,72.0,5.54,0.94,58.04,5.15,60.65,Moderate
612.5,239.3,127.6,52.9,5.82,1.2,31.07,30.1,69.36,Healthy
162.6,254.3,119.0,152.9,6.19,2.57,18.05,25.92,66.38,Healthy
915.9,45.2,24.6,279.4,5.11,1.11,87.38,42.94,50.86,Moderate
783.4,176.1,126.0,257.7,6.2,0.95,65.29,44.79,75.47,Healthy
518.1,142.2,119.3,117.3,9.22,2.56,50.21,22.57,51.5,Moderate
524.7,145.6,68.4,157.7,4.31,2.85,53.61,26.27,51.39,Moderate
200.7,110.1,115.2,139.5,8.83,0.68,11.9,11.58,38.85,Poor
1037.9,54.7,123.3,209.6,7.88,3.19,81.77,22.03,58.78,Moderate
16.5,82.4,131.3,171.7,6.15,0.66,82.14,44.88,58.17,Moderate
1081.7,199.6,67.7,243.9,7.29,2.65,15.59,8.07,57.67,Moderate
486.4,242.8,102.2,174.1,7.27,1.9,61.26,10.94,70.6,Healthy
543.1,168.1,107.0,20.4,6.46,0.14,49.5,40.44,64.14,Moderate
578.8,181.2,10.7,8.2,5.68,0.16,5.7,21.08,46.85,Moderate
329.8,165.6,60.0,148.8,6.89,3.5,66.63,7.68,56.48,Moderate
986.3,270.3,97.6,84.1,5.33,0.69,7.89,20.21,61.27,Moderate
700.2,266.9,140.0,228.5,8.19,3.75,83.36,15.37,59.1,Moderate
310.1,262.2,32.1,275.8,9.02,1.4,45.95,27.08,57.14,Moderate
85.9,128.2,53.9,104.5,5.8,3.46,60.01,16.98,54.83,Moderate
35.3,245.8,65.6,117.3,8.25,0.7,30.05,16.12,50.99,Moderate
921.9,101.6,6.9,220.6,7.86,3.65,50.53,43.91,44.75,Moderate
604.6,155.9,65.3,239.8,5.04,2.75,54.22,38.48,55.98,Moderate
617.0,16.5,100.5,89.1,6.15,2.57,96.29,23.14,57.29,Moderate
77.6,198.3,52.9,17.8,8.73,0.05,5.48,36.59,30.04,Poor
420.7,67.5,69.1,207.9,5.27,2.29,69.45,24.59,59.83,Moderate
923.0,201.8,72.6,247.2,4.21,1.89,69.94,29.87,60.11,Moderate
112.8,11.8,42.3,163.2,6.54,0.72,71.38,5.36,55.77,Moderate
214.3,172.0,40.5,178.0,3.72,0.51,78.03,39.56,41.07,Moderate
180.4,24.4,72.1,297.8,8.2,3.89,23.32,37.72,36.98,Poor
243.1,133.0,66.0,57.9,5.64,1.12,13.3,9.57,47.94,Moderate
112.9,87.1,110.4,205.0,7.47,0.2,94.07,7.54,50.59,Moderate
798.0,61.5,11.4,276.5,9.0,0.13,9.1,27.42,37.85,Poor
893.4,208.8,104.5,117.2,5.06,0.53,83.28,9.78,58.51,Moderate
179.1,72.7,63.3,293.5,7.89,1.42,22.71,36.14,50.73,Moderate
846.0,199.6,7.7,123.8,8.5,3.23,48.41,8.21,42.79,Moderate
817.2,124.4,30.8,197.4,9.18,2.09,21.77,10.28,38.24,Poor
1100.4,252.6,80.6,47.2,6.84,0.39,51.25,10.8,70.82,Healthy
208.7,18.5,60.9,250.1,8.55,3.52,65.29,8.98,39.07,Poor
438.7,101.4,68.3,219.3,7.98,2.29,42.73,26.1,56.92,Moderate
1176.1,270.6,108.7,30.7,9.44,0.96,97.45,10.08,49.6,Moderate
389.2,147.6,66.4,230.9,3.86,3.36,67.22,27.49,47.31,Moderate
1057.6,4.6,57.2,88.1,8.01,2.32,89.65,25.23,48.8,Moderate
115.8,124.9,82.1,12.1,5.95,2.94,31.42,37.15,47.42,Moderate
603.5,171.8,106.3,114.5,3.62,3.39,60.63,44.54,42.03,Moderate
399.3,231.0,47.7,193.2,8.17,1.0,44.61,35.26,57.81,Moderate
707.2,214.0,85.1,164.8,8.93,3.94,22.19,32.9,40.73,Moderate
224.5,193.2,0.5,289.3,6.1,1.64,58.0,8.91,66.45,Healthy
1053.0,35.5,53.7,181.1,5.55,0.48,27.49,43.4,50.06,Moderate
430.7,143.4,70.7,293.2,6.27,0.25,94.21,15.35,65.65,Healthy
975.7,177.9,102.5,106.8,7.69,1.72,96.58,16.11,59.89,Moderate
395.4,36.2,58.2,124.1,6.42,1.94,90.19,23.64,61.4,Moderate
447.0,105.6,135.8,21.9,8.86,1.26,35.92,16.74,47.66,Moderate
837.5,117.2,42.3,229.6,6.92,1.62,31.65,18.3,66.36,Healthy
194.0,31.3,139.5,162.3,5.31,3.69,86.77,42.2,42.42,Moderate
560.9,34.6,88.1,221.3,6.63,0.95,91.96,24.75,68.72,Healthy
182.0,88.4,35.8,290.2,3.75,3.63,47.37,15.85,38.57,Poor
850.5,223.1,130.5,275.6,6.76,0.33,42.94,41.97,75.25,Healthy
550.4,159.6,127.4,198.2,7.43,2.73,51.11,36.76,63.65,Moderate
405.8,258.8,105.5,240.0,4.2,2.39,54.57,20.39,61.3,Moderate
442.3,150.1,20.8,157.6,7.88,2.44,44.95,10.13,48.75,Moderate
1131.9,18.5,120.4,282.3,5.69,2.79,94.57,40.21,56.78,Moderate
89.0,103.1,2.8,160.2,9.33,1.13,22.46,34.67,34.14,Poor
546.1,264.2,114.5,88.1,9.41,1.73,29.71,20.98,53.24,Moderate
818.2,185.7,16.7,2.8,7.33,2.83,95.49,15.02,48.05,Moderate
1158.2,193.1,134.5,276.1,5.09,0.77,36.14,33.9,70.2,Healthy
1187.5,121.7,30.6,279.7,4.64,2.69,75.32,16.03,54.81,Moderate
625.5,2.9,51.4,159.5,5.28,0.94,83.08,28.18,53.96,Moderate
155.3,172.0,136.8,77.0,4.1,3.9,17.26,20.83,37.85,Poor
930.1,77.2,28.7,128.4,7.3,0.71,6.0,13.03,48.61,Moderate
726.7,198.3,15.8,117.8,8.35,1.62,62.02,14.56,55.42,Moderate
1028.9,71.8,119.8,102.6,9.27,1.52,75.25,32.89,50.71,Moderate
715.7,62.0,78.5,124.3,9.44,0.63,95.99,10.16,37.62,Poor
124.0,104.7,6.8,32.2,8.68,1.71,81.56,36.59,34.43,Poor
11.4,231.9,116.3,27.2,5.25,0.69,92.48,6.04,49.77,Moderate
226.4,161.5,111.9,145.8,8.26,1.23,16.12,33.31,50.68,Moderate
435.7,8.5,69.1,158.0,8.8,0.4,38.96,26.18,43.94,Moderate
384.4,180.3,41.1,23.5,4.19,1.15,50.45,26.78,49.85,Moderate
590.2,224.3,136.5,133.0,7.77,3.81,6.06,43.03,44.47,Moderate
956.1,250.0,126.7,199.7,7.08,2.97,73.27,15.21,73.21,Healthy
55.4,41.7,89.2,33.8,6.5,3.23,72.08,28.67,56.39,Moderate
499.3,229.2,62.9,47.3,6.75,3.56,23.14,5.62,49.91,Moderate
1104.4,199.8,129.1,69.5,6.46,3.25,7.24,7.9,58.52,Moderate
757.9,137.3,108.0,136.8,6.85,2.4,38.99,29.52,67.64,Healthy
32.3,128.9,17.8,81.3,9.04,0.66,11.07,6.99,25.65,Poor
397.5,84.5,139.9,289.5,3.92,0.75,34.24,44.31,46.18,Moderate
902.2,27.5,83.4,266.6,8.77,2.58,71.02,28.77,51.61,Moderate
575.6,162.6,138.9,297.9,6.61,2.85,10.24,27.83,69.31,Healthy
900.1,127.5,116.9,289.3,6.1,0.24,93.72,19.37,71.78,Healthy
1104.6,279.0,116.0,67.5,9.26,1.77,75.54,21.28,60.54,Moderate
664.4,250.7,51.0,207.6,6.85,1.44,89.1,31.66,71.04,Healthy
312.1,157.2,68.2,92.1,9.27,1.41,92.64,39.97,38.42,Poor
0.7,43.8,118.4,79.0,8.9,3.33,27.71,13.46,30.52,Poor
982.2,150.4,112.2,271.1,8.76,0.42,66.91,40.65,57.39,Moderate
1182.4,172.7,122.9,227.7,9.46,1.06,58.51,35.98,62.98,Moderate
953.4,231.0,28.3,147.6,3.53,0.77,80.94,33.13,50.07,Moderate
1128.3,177.6,66.0,170.0,5.42,3.89,82.86,25.48,59.81,Moderate
352.2,211.0,49.6,42.7,9.23,3.6,81.01,43.37,30.42,Poor
647.4,17.1,63.6,6.7,6.86,1.93,80.76,28.41,56.63,Moderate
731.7,212.1,44.4,214.4,5.02,0.21,33.34,15.72,56.93,Moderate
100.9,130.1,113.0,267.5,6.89,1.91,43.99,21.16,71.76,Healthy
195.3,235.8,17.0,167.5,8.53,1.8,16.33,36.82,41.31,Moderate
964.0,262.6,87.8,165.3,8.5,0.34,25.65,11.5,54.18,Moderate
910.7,239.0,9.7,46.0,9.18,2.18,62.76,16.22,48.22,Moderate
134.9,113.7,73.9,254.6,4.91,2.63,45.68,10.65,49.98,Moderate
273.4,41.5,15.2,252.3,9.3,3.57,10.44,13.0,24.44,Poor
448.4,54.2,129.9,3.2,8.52,1.18,18.83,21.1,45.57,Moderate
962.7,263.2,113.3,153.0,9.32,2.22,12.75,14.11,48.72,Moderate
54.5,114.8,11.3,79.0,5.88,1.88,22.83,18.03,48.76,Moderate
37.7,170.0,28.1,140.1,7.3,2.74,7.8,7.73,40.68,Moderate
463.4,249.4,21.9,186.6,5.98,3.99,56.83,31.96,62.4,Moderate
168.5,62.5,49.7,42.5,7.44,1.54,15.22,37.76,41.78,Moderate
1182.4,24.1,14.0,164.1,6.34,2.34,79.88,19.61,62.54,Moderate
784.7,45.4,53.2,272.4,7.58,2.59,72.82,8.71,54.58,Moderate
903.4,47.6,36.0,30.9,9.49,3.59,90.81,43.52,23.34,Poor
1174.3,249.6,97.2,72.8,8.09,2.02,12.53,41.51,50.83,Moderate
830.3,133.1,105.5,116.2,8.27,0.87,78.52,38.71,54.25,Moderate
10.4,275.9,132.7,63.9,6.8,2.74,73.6,8.64,64.07,Moderate
338.7,177.5,25.6,74.2,7.97,0.98,53.31,42.58,49.83,Moderate
493.0,150.7,120.4,59.1,8.41,2.41,10.95,10.04,40.19,Moderate
295.0,8.2,127.2,59.5,4.14,1.03,65.15,40.01,43.02,Moderate
660.5,146.4,62.4,62.2,3.64,1.56,26.04,18.04,42.76,Moderate
1143.5,206.6,116.2,52.9,6.77,3.35,27.39,36.08,61.94,Moderate
415.3,248.7,100.3,186.2,6.12,2.19,96.54,36.88,64.54,Moderate
639.4,154.5,102.7,272.9,6.2,3.03,34.41,27.45,69.56,Healthy
1169.6,100.0,49.8,287.1,6.7,1.6,18.98,33.1,67.64,Healthy
517.8,163.9,31.1,103.7,5.65,1.91,74.65,33.67,57.68,Moderate
506.3,6.6,90.9,196.0,5.09,1.82,81.8,16.99,53.2,Moderate
718.4,220.9,136.6,163.7,9.21,1.7,22.87,33.89,51.81,Moderate
198.2,155.8,118.5,296.4,8.64,2.97,78.83,34.44,50.9,Moderate
612.0,233.0,52.9,99.2,5.89,1.44,8.08,21.14,60.99,Moderate
1066.6,48.1,105.4,4.6,9.19,3.45,67.52,25.43,43.36,Moderate
167.3,145.4,122.6,121.8,8.62,0.96,87.6,29.25,51.4,Moderate
456.9,175.6,21.5,98.8,7.76,1.47,9.59,39.19,43.84,Moderate
924.3,232.0,80.5,97.1,6.62,3.72,79.52,32.8,65.13,Healthy
303.9,65.9,69.5,272.7,6.86,2.62,94.39,31.06,58.41,Moderate
1145.4,183.0,61.1,274.5,8.68,1.28,10.57,32.25,53.67,Moderate
946.5,209.1,79.7,147.1,8.93,2.75,21.63,7.35,41.08,Moderate
692.8,221.6,111.2,11.1,7.72,1.52,38.78,32.36,61.31,Moderate
610.9,182.1,67.8,133.8,8.72,1.74,81.78,35.81,48.59,Moderate
259.2,180.4,88.8,144.0,5.78,1.47,30.85,43.58,56.79,Moderate
537.6,164.1,92.2,91.7,8.78,2.36,21.73,37.91,39.69,Poor
999.8,2.5,83.0,55.9,5.94,0.84,11.15,26.84,55.11,Moderate
872.0,63.0,26.4,214.3,8.61,2.87,27.41,6.66,36.15,Poor
865.0,22.9,108.5,149.3,7.71,1.81,24.94,8.67,50.61,Moderate
627.5,73.9,21.9,225.6,6.38,1.78,63.45,7.7,64.41,Moderate
529.1,42.2,13.9,71.7,7.05,2.01,38.96,32.64,51.44,Moderate
536.4,151.5,113.4,52.7,5.37,1.9,9.16,43.09,45.82,Moderate
861.6,124.9,123.9,130.8,4.17,1.93,19.76,9.56,44.29,Moderate
525.1,55.0,100.8,221.0,5.49,3.45,39.41,12.8,52.22,Moderate
497.0,34.1,22.1,240.2,5.77,3.55,95.05,15.0,45.8,Moderate
424.2,270.7,26.7,72.5,8.09,2.24,54.25,20.79,57.68,Moderate
416.5,39.0,23.9,81.3,7.07,2.47,58.91,14.39,53.89,Moderate
827.2,172.3,4.9,240.7,3.61,3.13,63.8,41.63,42.18,Moderate
636.7,162.8,63.1,174.6,6.65,0.32,35.67,18.95,68.45,Healthy
1180.6,15.7,64.2,243.9,4.98,3.13,7.31,38.95,40.34,Moderate
52.8,213.7,84.3,208.0,8.59,2.7,18.46,12.75,42.7,Moderate
14.7,263.8,70.5,220.0,8.63,3.24,89.91,21.06,48.28,Moderate
565.3,37.0,47.5,203.4,5.85,1.52,75.67,44.4,54.97,Moderate
693.6,180.7,136.1,230.3,6.55,3.31,33.88,35.69,69.01,Healthy
673.1,119.4,11.3,140.1,8.59,2.01,6.76,11.52,34.68,Poor
508.7,201.6,74.5,150.4,7.35,3.1,16.12,24.03,56.74,Moderate
1043.4,227.7,120.5,4.3,8.41,0.75,24.55,22.89,57.82,Moderate
1124.8,33.3,55.4,12.5,8.23,0.51,19.97,27.03,44.25,Moderate
1009.1,105.2,104.5,248.2,7.18,0.1,35.38,19.44,68.49,Healthy
577.9,20.3,106.7,141.0,7.2,1.08,28.56,17.79,59.88,Moderate
656.4,118.0,99.3,127.2,8.22,0.21,55.57,25.38,59.94,Moderate
973.7,60.3,24.0,205.7,6.8,1.36,91.98,30.3,63.67,Moderate
688.6,238.1,56.9,136.8,4.11,2.73,48.72,23.02,53.09,Moderate
1119.6,30.5,19.4,210.7,4.17,2.98,60.79,21.81,48.32,Moderate
72.9,176.9,86.9,123.7,6.8,2.42,82.78,39.24,58.1,Moderate
644.3,96.4,108.0,234.3,5.0,3.62,95.91,30.94,49.12,Moderate
507.9,227.6,83.6,206.5,8.22,3.54,32.52,9.74,48.06,Moderate
783.3,48.2,125.4,200.7,7.54,0.86,17.82,14.35,57.67,Moderate
527.4,135.0,23.5,280.9,3.72,0.88,45.06,13.2,48.29,Moderate
881.4,118.4,91.7,245.1,5.83,0.54,53.8,16.18,71.89,Healthy
1012.2,53.3,60.7,72.1,8.63,0.39,89.55,38.79,39.6,Poor
944.1,228.9,10.2,84.1,8.67,3.46,16.11,16.2,37.22,Poor
654.2,174.5,52.0,55.3,6.09,1.92,69.07,28.87,66.4,Healthy
1007.1,74.8,22.8,97.4,6.54,3.48,56.4,32.05,60.59,Moderate
701.4,258.8,89.6,250.1,6.97,1.96,26.59,7.65,67.46,Healthy
967.0,198.0,69.7,1.5,5.89,3.82,54.07,10.78,56.82,Moderate
593.1,76.4,32.8,67.0,7.48,2.41,51.16,21.53,55.03,Moderate
1088.3,242.8,37.9,178.1,3.51,2.79,84.6,29.82,49.25,Moderate
1158.5,135.2,22.9,88.7,8.65,0.6,31.71,35.54,44.46,Moderate
230.1,233.0,116.2,183.3,5.93,1.43,90.58,13.9,67.81,Healthy
1168.2,236.8,122.6,24.6,7.58,1.74,10.24,9.49,56.94,Moderate
885.2,203.5,139.9,101.2,5.32,0.76,76.99,42.97,62.66,Moderate
670.2,266.0,134.8,88.8,7.42,2.88,75.65,43.05,60.74,Moderate
1145.7,208.7,18.8,235.5,4.93,0.62,76.97,22.45,64.82,Moderate
979.5,102.9,94.2,117.1,5.97,3.2,68.51,5.45,57.96,Moderate
305.7,242.8,22.5,45.1,4.5,3.54,40.4,42.91,34.81,Poor
269.8,208.3,29.9,256.3,6.93,2.88,24.73,40.92,54.31,Moderate
152.8,91.0,80.2,269.7,8.95,1.09,92.08,15.84,46.02,Moderate
59.3,59.3,35.6,75.1,6.28,0.94,33.21,25.96,57.64,Moderate
616.8,119.4,86.2,166.2,6.34,3.41,73.87,27.56,65.64,Healthy
124.8,38.1,53.2,93.0,4.24,3.05,62.82,18.64,38.83,Poor
43.0,158.1,39.6,134.7,8.85,0.44,10.2,20.17,36.87,Poor
45.7,260.4,129.7,241.3,7.59,3.92,27.56,16.14,57.62,Moderate
374.0,268.8,67.5,145.4,3.92,3.73,36.21,42.05,37.31,Poor
784.3,49.2,121.9,102.5,4.38,2.16,55.44,14.84,51.47,Moderate
559.0,94.0,90.8,176.7,5.18,2.42,82.59,23.74,58.09,Moderate
479.8,240.8,111.0,207.5,4.42,0.04,73.19,14.26,57.58,Moderate
1002.0,187.9,134.0,92.2,6.04,3.3,72.92,28.17,69.83,Healthy
62.9,38.2,36.4,147.6,8.77,1.24,58.6,34.17,44.22,Moderate
466.6,3.1,116.2,164.2,4.64,0.73,65.09,43.04,48.41,Moderate
156.6,279.1,4.0,191.0,4.91,1.93,17.28,25.19,51.92,Moderate
364.9,247.9,35.9,101.9,4.64,3.76,91.97,40.22,37.19,Poor
981.7,64.3,49.0,129.5,5.25,2.94,16.0,22.21,47.74,Moderate
1068.0,99.5,133.1,281.0,9.0,3.06,92.13,5.02,44.0,Moderate
280.8,146.2,64.5,159.2,8.79,3.11,20.02,44.08,31.03,Poor
822.3,247.0,108.3,64.5,9.28,0.47,65.51,34.96,54.45,Moderate
430.7,207.9,22.1,235.1,4.45,3.6,82.94,16.57,44.48,Moderate
527.4,262.9,82.4,126.3,7.22,2.65,88.76,38.31,58.97,Moderate
